epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787285876 54.5 54.5 53.6 56.4 2208 950 5.182
1787285878 55.5 54.5 54.5 56.4 2208 950 5.211
1787285879 54.5 54.5 53.6 55.5 2208 950 5.244
1787285880 54.5 53.6 53.6 55.5 2208 950 5.206
1787285881 54.5 53.6 53.6 55.5 2208 950 5.298
1787285882 54.5 54.5 53.6 55.5 2208 950 5.196
1787285883 55.5 54.5 54.5 56.4 2208 950 5.293
1787285884 53.6 53.6 53.6 54.5 2208 950 5.220
1787285885 54.5 53.6 53.6 56.4 2208 950 5.215
1787285887 54.5 53.6 53.6 55.5 2208 950 5.215
1787285888 54.5 54.5 54.5 55.5 2208 950 5.196
1787285889 48.1 46.2 47.2 48.1 2208 950 5.269
1787285890 46.2 44.4 45.3 46.2 2208 950 5.244
1787285891 44.4 43.5 44.4 45.3 2208 950 5.312
1787285892 44.4 42.5 43.5 44.4 2208 950 5.298
1787285893 43.5 41.6 42.5 43.5 2208 950 5.249
1787285894 42.5 41.6 41.6 42.5 2208 950 5.244
1787285895 41.6 40.7 40.7 42.5 2208 950 5.302
1787285896 41.6 39.8 40.7 41.6 2208 950 5.298
1787285897 41.6 39.8 40.7 41.6 2208 950 5.307
1787285898 40.7 38.8 39.8 40.7 2208 950 5.317
1787285899 39.8 38.8 39.8 40.7 2208 950 5.273
1787285901 39.8 38.8 38.8 39.8 2208 950 5.254
1787285902 39.8 37.9 38.8 40.7 2208 950 5.293
1787285903 39.8 37.9 37.9 39.8 2208 950 5.312
1787285904 38.8 37.9 37.9 38.8 2208 950 5.254
1787285905 38.8 37.0 37.9 39.8 2208 950 5.240
1787285906 44.4 43.5 43.5 44.4 2208 950 5.177
1787285907 48.1 47.2 46.2 49.0 2208 950 5.206
1787285908 48.1 47.2 47.2 49.0 2208 950 5.211
1787285909 49.0 48.1 48.1 49.0 2208 950 5.191
1787285910 49.9 49.9 49.0 51.8 2208 950 5.225
1787285912 50.8 49.9 49.9 51.8 2208 950 5.220
1787285913 49.9 49.9 49.9 50.8 2208 950 5.215
1787285914 51.8 50.8 50.8 51.8 2208 950 5.215
1787285915 50.8 50.8 50.8 52.7 2208 950 5.211
1787285916 51.8 51.8 50.8 52.7 2208 950 5.215
1787285917 51.8 51.8 51.8 53.6 2208 950 5.225
1787285918 51.8 51.8 51.8 53.6 2208 950 5.206
1787285919 52.7 51.8 51.8 53.6 2208 950 5.230
1787285921 52.7 51.8 51.8 52.7 2208 950 5.191
1787285922 52.7 51.8 51.8 53.6 2208 950 5.211
1787285923 52.7 52.7 52.7 54.5 2208 950 5.215
1787285924 52.7 52.7 52.7 54.5 2208 950 5.273
1787285925 53.6 52.7 52.7 54.5 2208 950 5.153
1787285926 52.7 52.7 51.8 53.6 2208 950 5.215
1787285927 53.6 52.7 52.7 53.6 2208 950 5.177
1787285929 53.6 52.7 52.7 54.5 2208 950 5.215
1787285930 53.6 52.7 52.7 54.5 2208 950 5.206
1787285931 53.6 53.6 52.7 55.5 2208 950 5.211
1787285932 53.6 53.6 52.7 54.5 2208 950 5.211
