epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787271570 85.9 85.9 85.0 85.9 1608 950 5.211
1787271571 85.9 86.8 85.0 85.9 1416 950 5.235
1787271572 85.9 87.8 85.9 86.8 1416 950 5.196
1787271573 86.8 87.8 85.9 85.9 1416 950 5.211
1787271574 85.9 86.8 85.0 85.9 1416 950 5.230
1787271575 86.8 87.8 85.9 86.8 1200 950 5.201
1787271576 85.9 86.8 85.0 85.9 1200 950 5.186
1787271578 85.9 86.8 85.9 85.9 1008 950 5.230
1787271579 85.9 86.8 85.0 85.9 1008 950 5.191
1787271580 85.9 86.8 85.0 85.9 1008 950 5.206
1787271581 85.9 86.8 85.0 85.9 1008 950 5.230
1787271582 85.9 86.8 85.0 85.9 1008 950 5.186
1787271583 85.9 86.8 85.0 85.9 1008 950 5.244
1787271585 85.9 86.8 85.0 85.9 1008 950 5.215
1787271586 85.9 86.8 85.0 85.9 1008 950 5.191
1787271587 85.9 86.8 85.0 85.9 1200 950 5.206
1787271588 86.8 86.8 85.0 85.9 1008 950 5.215
1787271589 85.9 86.8 85.0 85.9 1008 950 5.215
1787271590 85.9 86.8 85.0 85.9 1008 950 5.211
1787271591 85.9 86.8 85.0 85.9 1200 950 5.211
1787271593 85.9 86.8 85.0 85.9 1008 950 5.230
1787271594 85.9 86.8 85.9 85.9 1008 950 5.230
1787271595 85.9 86.8 85.0 85.9 1008 950 5.211
1787271596 86.8 86.8 85.0 85.9 1008 950 5.196
1787271597 85.9 86.8 85.0 85.9 1008 950 5.196
1787271598 85.9 86.8 85.0 85.9 1008 950 5.196
1787271600 85.9 87.8 85.9 85.9 1008 950 5.249
1787271601 85.9 86.8 85.0 85.9 1008 950 5.211
1787271602 85.9 86.8 85.0 85.9 1008 950 5.249
1787271603 85.9 86.8 85.0 85.9 1008 950 5.211
1787271604 86.8 86.8 85.0 85.9 1008 950 5.230
1787271605 85.9 87.8 85.0 85.9 1008 950 5.259
1787271607 85.9 86.8 85.0 85.9 1008 950 5.240
1787271608 85.9 86.8 85.0 85.9 1008 950 5.235
1787271609 85.0 86.8 85.0 85.9 1008 950 5.215
1787271610 85.9 86.8 85.0 85.9 1008 950 5.211
1787271611 85.9 86.8 85.0 86.8 1008 950 5.201
1787271612 86.8 86.8 85.9 85.9 1008 950 5.215
1787271614 86.8 86.8 85.9 85.9 1008 950 5.240
1787271615 86.8 87.8 85.9 86.8 1008 950 5.196
1787271616 86.8 87.8 85.9 85.9 1008 950 5.206
1787271617 85.9 86.8 85.0 85.9 1008 950 5.235
1787271618 86.8 86.8 85.9 85.9 1008 950 5.201
1787271619 85.9 86.8 85.0 86.8 1008 950 5.215
1787271621 85.9 86.8 85.0 85.9 1008 950 5.235
1787271622 85.9 86.8 85.9 85.9 1008 950 5.206
1787271623 85.9 86.8 85.0 85.9 1008 950 5.215
1787271624 82.2 82.2 81.3 82.2 2016 950 5.269
1787271625 80.4 79.5 78.5 80.4 2208 950 5.220
1787271626 79.5 80.4 79.5 81.3 2208 950 5.191
1787271627 85.0 85.0 84.1 85.0 2016 950 5.244
1787271629 85.9 86.8 85.0 85.9 1800 950 5.201
1787271630 85.9 86.8 85.0 85.9 1608 950 5.206
1787271631 86.8 86.8 85.9 86.8 1416 950 5.201
1787271632 85.9 86.8 85.0 85.9 1416 950 5.211
1787271633 85.9 86.8 85.0 85.9 1416 950 5.215
