epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787271470 85.0 85.9 84.1 85.9 1800 950 5.240
1787271471 85.0 85.0 84.1 85.9 1800 950 5.191
1787271472 85.0 85.9 84.1 85.9 1800 950 5.225
1787271474 85.0 85.9 85.0 85.9 1800 950 5.230
1787271475 85.0 85.9 84.1 85.9 1800 950 5.225
1787271476 85.0 85.9 85.0 85.9 1800 950 5.196
1787271477 85.0 85.9 85.0 85.9 1800 950 5.186
1787271478 85.9 85.9 85.0 85.9 1800 950 5.230
1787271479 85.0 86.8 85.0 85.9 1800 950 5.230
1787271480 85.0 85.0 84.1 85.0 1800 950 5.240
1787271482 85.0 85.9 84.1 85.9 1608 950 5.240
1787271483 85.9 85.9 85.0 85.9 1608 950 5.196
1787271484 85.0 85.0 84.1 85.9 1608 950 5.225
1787271485 85.9 85.9 85.0 85.9 1608 950 5.240
1787271486 85.9 85.9 85.0 85.0 1608 950 5.201
1787271487 85.0 85.9 84.1 85.0 1608 950 5.249
1787271488 85.0 85.9 85.0 85.9 1608 950 5.220
1787271490 85.0 85.9 84.1 85.9 1608 950 5.230
1787271491 84.1 84.1 84.1 85.0 1800 950 5.259
1787271492 85.9 85.9 85.0 85.9 1800 950 5.191
1787271493 85.0 85.0 84.1 85.0 1800 950 5.235
1787271494 85.0 85.9 84.1 85.9 1800 950 5.186
1787271495 85.0 85.9 84.1 85.9 1800 950 5.230
1787271496 85.9 85.9 85.0 85.9 1800 950 5.196
1787271497 85.9 86.8 85.0 85.9 1608 950 5.293
1787271499 79.5 78.5 78.5 79.5 2208 950 5.278
1787271500 77.6 76.7 76.7 78.5 2208 950 5.259
1787271501 82.2 82.2 81.3 84.1 2208 950 5.196
1787271502 84.1 85.0 84.1 85.9 2016 950 5.196
1787271503 84.1 85.0 83.2 85.0 2208 950 5.196
1787271504 85.0 85.9 84.1 85.9 2016 950 5.215
1787271505 85.0 85.9 84.1 85.9 1800 950 5.191
1787271506 85.0 85.9 85.0 85.9 1800 950 5.215
1787271508 85.0 85.9 85.0 85.9 1800 950 5.225
1787271509 85.0 85.9 85.0 85.9 1800 950 5.259
1787271510 85.0 85.9 84.1 85.0 1800 950 5.230
1787271511 85.0 85.9 84.1 85.9 1608 950 5.191
