Linux 6.1.141 (king) 	08/20/2026 	_aarch64_	(8 CPU)

03:24:44 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:25:07 PM  1000         -     63632   23.00   12.00    0.00    0.00   35.00     1  |__tokio-rt-worker
03:25:08 PM  1000     63624         -  169.00  140.00    0.00    0.00  309.00     6  npuforge-node.s
03:25:08 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:25:08 PM  1000         -     63625   20.00   21.00    0.00    1.00   41.00     4  |__tokio-rt-worker
03:25:08 PM  1000         -     63626   22.00   14.00    0.00    1.00   36.00     7  |__tokio-rt-worker
03:25:08 PM  1000         -     63627   22.00   19.00    0.00    1.00   41.00     2  |__tokio-rt-worker
03:25:08 PM  1000         -     63628   24.00   16.00    0.00    1.00   40.00     3  |__tokio-rt-worker
03:25:08 PM  1000         -     63629   20.00   19.00    0.00    1.00   39.00     6  |__tokio-rt-worker
03:25:08 PM  1000         -     63630   21.00   15.00    0.00    0.00   36.00     1  |__tokio-rt-worker
03:25:08 PM  1000         -     63631   19.00   16.00    0.00    1.00   35.00     1  |__tokio-rt-worker
03:25:08 PM  1000         -     63632   22.00   21.00    0.00    1.00   43.00     7  |__tokio-rt-worker
03:25:09 PM  1000     63624         -  181.00  136.00    0.00    0.00  317.00     6  npuforge-node.s
03:25:09 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:25:09 PM  1000         -     63625   23.00   16.00    0.00    1.00   39.00     7  |__tokio-rt-worker
03:25:09 PM  1000         -     63626   24.00   15.00    0.00    1.00   39.00     6  |__tokio-rt-worker
03:25:09 PM  1000         -     63627   20.00   17.00    0.00    1.00   37.00     5  |__tokio-rt-worker
03:25:09 PM  1000         -     63628   23.00   19.00    0.00    1.00   42.00     3  |__tokio-rt-worker
03:25:09 PM  1000         -     63629   21.00   22.00    0.00    2.00   43.00     6  |__tokio-rt-worker
03:25:09 PM  1000         -     63630   26.00   16.00    0.00    1.00   42.00     1  |__tokio-rt-worker
03:25:09 PM  1000         -     63631   25.00   19.00    0.00    1.00   44.00     4  |__tokio-rt-worker
03:25:09 PM  1000         -     63632   19.00   13.00    0.00    1.00   32.00     0  |__tokio-rt-worker
03:25:10 PM  1000     63624         -  177.00  151.00    0.00    0.00  328.00     6  npuforge-node.s
03:25:10 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:25:10 PM  1000         -     63625   26.00   16.00    0.00    2.00   42.00     5  |__tokio-rt-worker
03:25:10 PM  1000         -     63626   22.00   15.00    0.00    1.00   37.00     3  |__tokio-rt-worker
03:25:10 PM  1000         -     63627   25.00   20.00    0.00    1.00   45.00     4  |__tokio-rt-worker
03:25:10 PM  1000         -     63628   23.00   15.00    0.00    1.00   38.00     1  |__tokio-rt-worker
03:25:10 PM  1000         -     63629   23.00   19.00    0.00    1.00   42.00     0  |__tokio-rt-worker
03:25:10 PM  1000         -     63630   20.00   23.00    0.00    3.00   43.00     4  |__tokio-rt-worker
03:25:10 PM  1000         -     63631   18.00   20.00    0.00    2.00   38.00     7  |__tokio-rt-worker
03:25:10 PM  1000         -     63632   21.00   22.00    0.00    2.00   43.00     7  |__tokio-rt-worker
03:25:11 PM  1000     63624         -  178.00  147.00    0.00    0.00  325.00     6  npuforge-node.s
03:25:11 PM  1000         -     63624    0.00    0.00    0.00    0.00    0.00     6  |__npuforge-node.s
03:25:11 PM  1000         -     63625   19.00   14.00    0.00    1.00   33.00     1  |__tokio-rt-worker
03:25:11 PM  1000         -     63626   25.00   17.00    0.00    1.00   42.00     7  |__tokio-rt-worker
03:25:11 PM  1000         -     63627   21.00   20.00    0.00    1.00   41.00     5  |__tokio-rt-worker
03:25:11 PM  1000         -     63628   22.00   17.00    0.00    2.00   39.00     3  |__tokio-rt-worker
03:25:11 PM  1000         -     63629   23.00   18.00    0.00    1.00   41.00     6  |__tokio-rt-worker
03:25:11 PM  1000         -     63630   21.00   23.00    0.00    1.00   44.00     6  |__tokio-rt-worker
