epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787275483 85.9 85.9 85.0 85.9 1608 950 5.240
1787275484 85.9 86.8 85.0 85.9 1608 950 5.220
1787275485 85.0 85.9 84.1 85.9 1608 950 5.254
1787275486 85.9 85.9 85.0 85.9 1608 950 5.225
1787275488 85.9 85.9 85.0 85.9 1608 950 5.206
1787275489 85.9 86.8 85.0 85.9 1800 950 5.211
1787275490 85.0 85.9 85.0 85.9 1800 950 5.196
1787275491 85.9 85.9 85.0 85.9 1800 950 5.240
1787275492 85.9 86.8 85.0 85.9 1800 950 5.240
1787275493 85.9 85.9 85.0 85.9 1800 950 5.230
1787275494 85.9 85.9 85.0 85.9 1800 950 5.230
1787275495 85.0 85.9 85.0 85.9 1800 950 5.230
1787275496 85.9 86.8 85.0 85.9 1800 950 5.240
1787275498 85.9 85.9 85.0 85.9 1800 950 5.249
1787275499 85.0 85.9 85.0 85.9 1800 950 5.240
1787275500 85.9 85.9 85.0 85.9 1608 950 5.220
1787275501 85.0 85.9 85.0 85.9 1608 950 5.244
1787275502 85.9 85.9 85.0 85.9 1608 950 5.259
1787275503 85.0 85.9 84.1 85.9 1608 950 5.220
1787275504 85.0 85.9 85.0 85.9 1608 950 5.230
1787275505 84.1 85.9 84.1 85.0 1800 950 5.269
1787275506 85.0 85.9 85.0 85.9 1608 950 5.235
1787275508 85.0 85.9 84.1 85.9 1608 950 5.211
1787275509 85.0 85.9 84.1 85.0 1800 950 5.206
1787275510 85.0 85.9 85.0 85.9 1800 950 5.220
1787275511 85.0 85.9 85.0 85.9 1608 950 5.206
1787275512 85.0 85.9 85.0 85.9 1608 950 5.244
1787275513 85.0 85.9 84.1 85.0 1608 950 5.201
1787275514 85.0 85.9 85.0 85.0 1608 950 5.254
1787275515 80.4 79.5 79.5 80.4 2208 950 5.317
1787275516 84.1 85.0 84.1 85.9 2016 950 5.230
1787275518 85.9 86.8 85.0 86.8 1800 950 5.211
1787275519 85.0 85.9 85.0 85.0 1608 950 5.240
1787275520 85.0 85.9 84.1 85.9 1416 950 5.220
1787275521 85.0 85.9 85.0 85.9 1416 950 5.235
1787275522 85.0 85.0 84.1 85.0 1608 950 5.211
1787275523 85.0 85.9 84.1 85.0 1800 950 5.230
1787275524 85.0 85.9 84.1 85.9 1608 950 5.273
1787275526 85.9 85.9 85.0 85.9 1608 950 5.220
